Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,01/12/21,56356.34467,57112.10113,57184.63186,55554.97058
BTC,02/12/21,56301.81431,56584.65287,56660.68351,56051.22838
BTC,03/12/21,56381.63911,56353.30093,56806.98447,56232.45768
BTC,04/12/21,56380.3059,56670.14334,56789.16168,56197.48876
BTC,05/12/21,56197.79215,56493.85876,56957.84226,56083.79439
BTC,06/12/21,56391.30963,56317.01028,56809.32174,56074.41718
BTC,07/12/21,55819.20547,56344.82491,56936.40207,55591.07756
BTC,08/12/21,55441.9186,56056.79262,56415.47922,54601.93041
BTC,09/12/21,54646.00403,55891.98475,56225.03945,54333.63697
BTC,10/12/21,54773.08385,55152.77322,55791.36063,54546.35774
BTC,11/12/21,54875.38509,54785.62347,55119.41439,54494.94723
BTC,12/12/21,54225.06502,54630.00343,54884.58602,53368.59844
BTC,13/12/21,53761.21889,54163.36282,54286.93891,53563.36577
BTC,14/12/21,53454.84468,54001.42593,54326.95697,52302.41506
BTC,15/12/21,53437.84609,53214.91795,53605.40795,52881.99743
BTC,16/12/21,53011.83355,53362.69565,53524.54053,52899.35861
BTC,17/12/21,52125.45899,52802.66159,53067.82422,52023.81994
BTC,18/12/21,51595.00933,52257.26302,52869.84931,51341.93932
BTC,19/12/21,51504.75945,51661.31371,51952.68504,51454.21033
BTC,20/12/21,50402.19418,51128.93648,51890.05846,50081.54341
BTC,21/12/21,50173.77344,50899.69646,52497.89206,49247.4032
BTC,22/12/21,49095.90787,50198.0614,51031.16557,47596.38909
BTC,23/12/21,48913.32848,49067.12327,49294.85617,48755.14962
BTC,24/12/21,49005.45728,48913.39975,49311.07482,48900.62102
BTC,25/12/21,49059.15552,48713.29534,49176.21747,48533.43667
BTC,26/12/21,48477.954,48863.73916,49204.20449,48138.45433
BTC,27/12/21,48529.29853,48168.69349,48533.26539,48152.34953
BTC,28/12/21,48080.01375,49414.84333,49952.93395,47910.26928
BTC,29/12/21,47637.54033,48132.64822,48337.34316,46611.73674
BTC,30/12/21,46987.2611,47365.28925,47378.1156,46120.76348
BTC,31/12/21,46975.74832,47111.46937,47383.86661,46946.73035
BTC,01/01/22,46110.5024,46074.73735,46799.62769,45538.52532
BTC,02/01/22,45652.09618,46211.11748,46750.47559,45489.8803
BTC,03/01/22,45936.92357,45799.22867,46103.50318,45336.8409
BTC,04/01/22,46319.39854,45595.63566,46666.6075,45118.78315
BTC,05/01/22,46305.82289,46298.5552,46371.59427,46171.55121
BTC,06/01/22,45909.22505,46662.82377,46703.8584,45704.5173
BTC,07/01/22,45752.7298,45399.13427,45942.65383,45334.05991
BTC,08/01/22,45072.50377,45715.58883,45779.63292,45027.67948
BTC,09/01/22,45118.88383,45127.62975,45215.36288,44737.68875
BTC,10/01/22,44923.36312,45171.16209,45473.43491,44467.16855
BTC,11/01/22,45022.20196,44812.6457,45108.157,44560.11393
BTC,12/01/22,44518.44396,44755.4156,45193.2444,44479.79562
BTC,13/01/22,43663.18991,44697.41977,45630.05939,43504.95802
BTC,14/01/22,43777.7248,43527.11028,43953.12622,43390.44545
BTC,15/01/22,43664.05513,43951.68065,44354.67533,43417.13306
BTC,16/01/22,43523.02745,43778.70713,43866.57078,43381.80277
BTC,17/01/22,43183.42362,43934.66447,43977.68044,42591.65353
BTC,18/01/22,42218.54712,42870.37516,43340.20208,41905.12141
BTC,19/01/22,41642.9896,42210.85811,42482.07833,40921.45892
BTC,20/01/22,41988.31973,41719.94289,42281.03024,41655.87294
BTC,21/01/22,41491.17409,42315.72226,42488.48681,40877.78744
BTC,22/01/22,41184.1022,41510.01427,41649.99415,40994.36334
BTC,23/01/22,41656.84953,41481.04693,41960.52347,41331.16707
BTC,24/01/22,41258.16294,41878.12986,42795.81622,41248.85901
BTC,25/01/22,40901.61571,41375.80168,42119.817,40401.66559
BTC,26/01/22,40680.57584,40599.30766,41107.12697,40571.28324
BTC,27/01/22,40771.35375,40392.00175,41010.95912,40224.98689
BTC,28/01/22,40278.86255,41063.56887,42159.63996,40128.83162
BTC,29/01/22,40048.96644,40173.25364,40185.10167,39564.05349
BTC,30/01/22,39455.67941,40082.98957,40325.4302,39401.1716
BTC,31/01/22,39074.86511,39217.34839,39786.24825,38850.60806
BTC,01/02/22,38512.58839,38300.81826,38740.21152,38064.43282
BTC,02/02/22,38677.77594,38574.01929,38857.99418,38212.18229
BTC,03/02/22,38514.43124,38723.78848,38956.19858,37973.83946
BTC,04/02/22,38391.63921,38584.17441,38640.65197,38038.53929
BTC,05/02/22,38676.27553,38444.09985,38758.28414,38295.46104
BTC,06/02/22,38748.16389,38422.27677,38764.56001,38095.40332
BTC,07/02/22,39051.31376,38717.88857,39437.45445,38517.1287
BTC,08/02/22,39234.30108,39107.99722,39772.87419,39041.51012
BTC,09/02/22,39162.63622,39342.96271,39550.12133,38629.89174
BTC,10/02/22,39569.1284,39445.3354,39681.87108,39264.77295
BTC,11/02/22,40206.28685,39730.3353,40314.96182,39270.78211
BTC,12/02/22,39816.42779,40313.85175,40963.06588,39486.80808
BTC,13/02/22,40423.58332,39739.97211,41972.97529,39577.13417
BTC,14/02/22,40294.77162,40555.76621,40765.90939,39679.5994
BTC,15/02/22,40411.43974,40336.9633,40559.3847,40266.61055
BTC,16/02/22,40561.71602,40428.04201,40749.59661,39880.54443
BTC,17/02/22,40551.9212,40421.62905,40669.57046,40287.65179
BTC,18/02/22,40738.9974,40497.57391,41368.42645,40226.23311
BTC,19/02/22,41532.73422,40701.08662,42088.79082,40564.47461
BTC,20/02/22,41143.66939,41596.19363,42177.2006,40359.74876
BTC,21/02/22,41376.72618,40961.5868,41569.94445,40724.75765
BTC,22/02/22,41791.56463,41491.17094,41870.6061,41384.70927
BTC,23/02/22,42271.98884,41416.40391,42775.42112,41413.53028
BTC,24/02/22,42099.17474,42108.06855,42388.90851,42004.08827
BTC,25/02/22,42289.35193,41954.90341,43029.59519,41752.24064
BTC,26/02/22,42220.31644,41798.66843,42591.06646,41679.34374
BTC,27/02/22,42569.02752,42357.34404,42948.59006,42311.70141
BTC,28/02/22,42107.66534,42282.26527,42518.79687,41812.93208
BTC,01/03/22,43748.58603,43351.28184,43958.6221,42866.04934
BTC,02/03/22,43825.72225,44048.77103,44151.53287,43331.7439
BTC,03/03/22,43764.87598,43539.15496,43813.87271,42916.50666
BTC,04/03/22,43732.67032,43745.47689,43878.77322,43363.10662
BTC,05/03/22,43777.03969,43479.39904,43986.66377,43202.04027
BTC,06/03/22,43562.29026,43475.68484,43615.35963,43440.6025
BTC,07/03/22,43960.23809,43815.48324,44080.25346,43796.25343
BTC,08/03/22,43969.65741,43999.63665,44336.92088,43713.01005
BTC,09/03/22,44440.51227,43925.02713,44520.82946,43491.24979
BTC,10/03/22,44619.23838,44823.04517,44888.6241,44396.99929
BTC,11/03/22,44625.25476,44930.32727,45577.01857,43886.92123
BTC,12/03/22,44652.33395,44426.65259,44693.09658,44360.50995
BTC,13/03/22,44552.95056,44548.43334,44673.87713,44287.01703
BTC,14/03/22,44821.97782,44316.65689,45106.97423,43898.96828
BTC,15/03/22,44618.06103,44680.94333,45318.461,44603.10685
BTC,16/03/22,44991.38684,44842.49345,45148.81688,44516.29202
BTC,17/03/22,44678.76899,44808.99816,44926.67465,44315.60243
BTC,18/03/22,44613.85639,44658.27686,44721.72542,44262.895
BTC,19/03/22,44248.0085,44429.91276,44499.21443,43521.67889
BTC,20/03/22,44269.06765,44186.99952,44446.25462,43694.4054
BTC,21/03/22,44078.48208,44308.43829,44505.11255,43738.26622
BTC,22/03/22,44253.91031,44742.45381,45411.10481,44052.30935
BTC,23/03/22,44440.76589,44407.2254,44569.90585,44278.71262
BTC,24/03/22,44367.74236,44290.29868,44631.83022,44273.85525
BTC,25/03/22,44609.81212,44361.73244,44785.42687,44183.11115
BTC,26/03/22,44356.72812,44497.57824,44722.0907,44342.2744
BTC,27/03/22,45066.23705,44064.78411,46654.11008,43615.1286
BTC,28/03/22,45432.86241,44799.33494,45771.01949,44686.87212
BTC,29/03/22,45745.07776,45770.18383,46051.61907,45649.82447
BTC,30/03/22,45261.80315,45650.75016,45820.96618,44830.93052
BTC,31/03/22,45470.01327,45355.44505,45596.79765,45308.73427
BTC,01/04/22,45897.80888,45594.90951,46262.06869,45464.87718
BTC,02/04/22,45813.24668,45617.82903,46208.25279,45454.25377
BTC,03/04/22,45732.67644,45811.64903,46007.51186,45647.42404
BTC,04/04/22,44964.53819,45521.2119,45701.00459,44620.69574
BTC,05/04/22,44780.51609,45003.75938,45137.97819,44591.53657
BTC,06/04/22,44769.15263,44913.58546,45457.23566,44478.99131
BTC,07/04/22,44753.83838,44625.77175,45060.58822,43971.013
BTC,08/04/22,44610.86834,44660.35754,44841.63554,44430.59372
BTC,09/04/22,44363.80443,44391.34928,44394.51548,44350.38171
BTC,10/04/22,43971.89204,44432.45238,44467.0739,43891.23796
BTC,11/04/22,43846.04662,44202.88397,44786.46391,43219.45347
BTC,12/04/22,43311.37889,43847.35453,44046.98487,42873.0283
BTC,13/04/22,43150.05162,43185.8482,43436.37723,43039.39635
BTC,14/04/22,43111.17671,43360.11164,43433.7221,42248.05
BTC,15/04/22,42647.84348,43536.53763,44738.65945,42402.2863
BTC,16/04/22,42708.68783,42596.32142,42876.2677,42530.54018
BTC,17/04/22,42669.71861,42992.31162,43159.47375,42593.83106
BTC,18/04/22,42015.98762,42659.13364,43052.54256,40751.33171
BTC,19/04/22,42203.96675,41956.87489,42318.91328,41742.72576
BTC,20/04/22,41773.38613,41945.45632,42200.26324,41720.34378
BTC,21/04/22,41612.85214,41713.70259,41813.6456,41542.43536
BTC,22/04/22,41602.13261,41449.55695,41868.59343,41026.14226
BTC,23/04/22,41452.07181,41529.20925,41646.88347,41165.20952
BTC,24/04/22,41143.64093,41009.82254,41325.89641,40968.22658
BTC,25/04/22,40798.41268,41205.82618,41615.45878,40431.27785
BTC,26/04/22,40849.22891,41154.77998,41316.2213,40380.00248
BTC,27/04/22,40670.65375,40932.8468,41344.2344,39900.81891
BTC,28/04/22,39847.95095,40428.70575,40612.89163,39597.80466
BTC,29/04/22,39550.64487,39598.75812,39604.83651,39455.31535
BTC,30/04/22,38957.95947,39309.35713,39442.93453,38409.50988
BTC,01/05/22,38297.6354,38437.51394,39030.75835,38207.69011
BTC,02/05/22,38028.76587,38251.31983,38338.03367,37996.18914
BTC,03/05/22,37804.44775,37727.73573,37974.36448,37696.38938
BTC,04/05/22,38009.10552,37491.09527,38239.96141,37056.74189
BTC,05/05/22,37999.97302,38375.39157,39386.86118,37646.31665
BTC,06/05/22,37881.88726,38034.62714,38511.7294,37710.11298
BTC,07/05/22,37396.39084,37844.4798,38196.98888,37368.94989
BTC,08/05/22,37468.52725,37336.18651,37479.02392,36987.71782
BTC,09/05/22,36680.87106,37599.08194,38887.63566,36165.34031
BTC,10/05/22,36518.29481,36863.89645,36946.35023,36387.84796
BTC,11/05/22,36048.24215,36565.30482,36793.01689,35982.46578
BTC,12/05/22,35928.348,35828.52859,35959.71365,35745.50334
BTC,13/05/22,36264.52093,35881.92831,36733.01796,35787.43147
BTC,14/05/22,35906.71062,36414.59265,37133.56738,35799.92987
BTC,15/05/22,35737.25982,35925.8365,36146.96082,35281.2644
BTC,16/05/22,35853.83148,35848.39146,35980.02914,35726.22187
BTC,17/05/22,35457.67307,35640.9397,35854.76255,34549.78415
BTC,18/05/22,35115.21349,35354.6801,35397.77137,35039.65262
BTC,19/05/22,34763.94575,35181.91717,35671.50661,34526.66588
BTC,20/05/22,34672.82097,34669.19594,34676.07914,34488.73597
BTC,21/05/22,34387.67176,34621.82212,34983.4895,34117.02791
BTC,22/05/22,34346.10068,34463.35114,34531.96132,33929.82672
BTC,23/05/22,33971.86368,34093.95635,34420.0864,33685.5023
BTC,24/05/22,33623.93003,34094.80802,34245.65681,33162.73835
BTC,25/05/22,33323.07172,33751.60109,33905.87133,32558.58009
BTC,26/05/22,33146.72992,33421.29534,33599.97619,33127.67468
BTC,27/05/22,32907.06348,33083.47652,33823.77702,32588.27213
BTC,28/05/22,32553.20108,32672.8299,32725.21352,32199.94802
BTC,29/05/22,32145.50662,32291.95551,32314.45341,32081.8948
BTC,30/05/22,32022.88605,32244.81252,32246.45661,31935.58692
BTC,31/05/22,32162.74141,32139.82302,32345.78677,32126.12373
BTC,01/06/22,32386.81015,31900.16474,32857.72679,31691.97564
BTC,02/06/22,32064.80044,32393.35374,32679.42549,31941.23055
BTC,03/06/22,31783.49481,32054.58559,32123.29167,31734.2993
BTC,04/06/22,31352.45066,31693.18524,31710.81613,31207.27539
BTC,05/06/22,31271.91376,31358.94251,31428.88609,31189.62727
BTC,06/06/22,31432.47208,31200.17743,31661.2699,31034.35058
BTC,07/06/22,30632.47071,31647.26725,32002.79236,29506.05516
BTC,08/06/22,30267.41848,30577.97142,31048.57014,30192.47179
BTC,09/06/22,29692.64618,30223.08253,30561.90627,29604.00454
BTC,10/06/22,29547.07145,30037.79444,31069.84664,29058.63242
BTC,11/06/22,28973.01111,29694.96822,30145.60132,28408.40811
BTC,12/06/22,28286.08064,28936.97133,29983.96407,27274.17121
BTC,13/06/22,27895.35695,28502.7204,28726.67762,27471.82325
BTC,14/06/22,27160.06091,27648.18004,28215.06849,26871.44304
BTC,15/06/22,26654.05105,27093.81731,27670.9659,26471.90814
BTC,16/06/22,26929.09511,26611.21341,26979.72929,26379.42347
BTC,17/06/22,26779.56192,26952.80992,27327.72334,26725.70115
BTC,18/06/22,26200.28415,26704.06058,27102.22858,26078.96287
BTC,19/06/22,25541.59344,26364.30457,26740.81222,24715.15484
BTC,20/06/22,25731.50292,25654.45038,25876.61403,25434.12997
BTC,21/06/22,25099.70789,25598.36105,26174.86752,25082.59106
BTC,22/06/22,24939.07502,24955.7036,25103.00434,24892.87496
BTC,23/06/22,24433.89988,25135.81687,25576.80573,24262.60949
BTC,24/06/22,23875.90546,24608.78641,24859.15337,23822.06568
BTC,25/06/22,23290.40145,23989.53205,25244.23619,22477.35191
BTC,26/06/22,22471.32339,23346.59225,23537.19769,22470.21614
BTC,27/06/22,22231.31252,22455.68625,23069.03122,22041.2521
BTC,28/06/22,21661.74643,22180.0215,22578.80018,21479.26004
BTC,29/06/22,21649.88828,21508.52243,21996.55157,21426.81749
BTC,30/06/22,21077.40359,21601.48224,21871.56319,20922.06466
BTC,01/07/22,19899.38367,19827.58123,19988.17795,19750.85336
BTC,02/07/22,19823.14342,19755.30386,19952.98934,19564.42117
BTC,03/07/22,19745.79279,19810.05034,19928.90206,19570.80478
BTC,04/07/22,19945.03119,19673.98257,20161.25341,19576.96529
BTC,05/07/22,19989.53498,19832.47305,20244.1411,19571.90354
BTC,06/07/22,20237.17421,19772.18375,20346.67635,19721.00798
BTC,07/07/22,20515.15213,20261.57467,20885.6119,19939.53187
BTC,08/07/22,20752.60292,20568.86744,21179.5719,20386.7234
BTC,09/07/22,20682.96224,20681.09939,20834.98777,20675.33293
BTC,10/07/22,21183.3192,20568.51965,21237.51034,20512.87633
BTC,11/07/22,20926.63779,21279.22699,21288.44038,20811.90403
BTC,12/07/22,21359.33602,20749.69561,21407.53212,20681.82866
BTC,13/07/22,21420.16084,21251.6135,21510.60923,20884.56414
BTC,14/07/22,21495.73843,21365.30241,21771.30816,21222.5947
BTC,15/07/22,21399.21243,21474.05219,21609.41606,21178.53346
BTC,16/07/22,21684.06114,21352.84815,21922.56348,21337.01436
BTC,17/07/22,21534.09883,21638.66506,21755.18447,21450.45405
BTC,18/07/22,21369.11818,21504.6167,21683.36466,21294.02216
BTC,19/07/22,21884.82297,21570.11352,21961.93692,21553.66366
BTC,20/07/22,21684.93427,21890.09935,21974.84192,21487.211
BTC,21/07/22,22028.98494,21721.40627,22173.16547,21582.27451
BTC,22/07/22,22332.5515,21878.88501,22559.05111,21661.2383
BTC,23/07/22,22441.4315,22241.25471,22733.95118,22178.34987
BTC,24/07/22,22417.89211,22520.18554,22610.92575,22146.31355
BTC,25/07/22,22426.68124,22501.63075,22663.7094,22414.79725
BTC,26/07/22,22592.93459,22329.58858,22667.56837,22199.87684
BTC,27/07/22,22933.2846,22521.08017,23252.49581,22239.60326
BTC,28/07/22,23103.39618,22963.06899,23241.76972,22878.84987
BTC,29/07/22,23301.01027,22977.7508,23493.20517,22867.3715
BTC,30/07/22,23226.20995,23250.85496,23322.84815,23160.59784
BTC,31/07/22,23292.80854,23074.28379,23612.91619,22867.49856
BTC,01/08/22,23140.76642,23362.05498,23550.69337,22948.25129
BTC,02/08/22,23037.58735,23146.4171,23255.38386,22677.95329
BTC,03/08/22,23547.73502,23038.74791,24048.98165,22185.82185
BTC,04/08/22,23290.23635,23588.32986,24183.25914,23260.94751
BTC,05/08/22,23259.37237,23501.63202,23538.18047,22952.1196
BTC,06/08/22,22890.05205,22998.73858,23303.74221,22733.28624
BTC,07/08/22,23023.78464,22797.00361,23487.95523,22586.46186
BTC,08/08/22,22955.31282,23192.77638,23568.23863,22800.86392
BTC,09/08/22,22834.0836,23036.96221,23121.2397,22790.62509
BTC,10/08/22,22744.62282,22823.87436,22912.85713,22547.13347
BTC,11/08/22,22183.85528,22881.45998,23465.48609,21961.29195
BTC,12/08/22,22070.60291,22245.06595,22287.60614,21711.79035
BTC,13/08/22,22201.43075,21931.15699,22409.48832,21598.17024
BTC,14/08/22,22010.32145,22180.82661,22247.36328,21672.48424
BTC,15/08/22,21720.83529,22109.91012,22622.87827,21252.99805
BTC,16/08/22,21525.53139,21666.77637,21891.37411,21334.81468
BTC,17/08/22,21655.95786,21773.711,21938.47555,21539.45406
BTC,18/08/22,21606.51914,21745.12675,21762.23457,21576.61753
BTC,19/08/22,21364.01232,21629.75021,21859.85534,21358.81548
BTC,20/08/22,21477.63234,21356.19135,21578.9136,21158.87867
BTC,21/08/22,21382.01703,21573.9883,21726.97666,21110.102
BTC,22/08/22,21178.90453,21322.50186,21371.72434,21086.81116
BTC,23/08/22,21398.47015,21345.95336,21470.52586,21235.43502
BTC,24/08/22,21398.39662,21570.67383,21763.24706,21213.74842
BTC,25/08/22,21362.9881,21534.2637,21799.84452,21296.88007
BTC,26/08/22,21212.71874,21429.10284,21589.36398,21151.60658
BTC,27/08/22,21174.51069,21298.21468,21306.06049,20776.47751
BTC,28/08/22,20758.45807,20951.30079,21435.20603,20593.97256
BTC,29/08/22,20569.61005,20838.96757,21380.71803,20535.29625
BTC,30/08/22,20541.80979,20520.86389,20595.5628,20486.6204
BTC,31/08/22,20289.78801,20648.0726,21169.4825,20232.26735
BTC,01/09/22,20074.0459,19872.84399,20157.51548,19528.38356
BTC,02/09/22,19762.41243,19966.1659,20046.03128,19614.95848
BTC,03/09/22,19808.83302,19798.9721,19843.76179,19758.41404
BTC,04/09/22,19977.10058,19910.94441,20076.17352,19789.03256
BTC,05/09/22,19930.1332,20028.43089,20127.01398,19754.07483
BTC,06/09/22,19822.0072,19874.28157,19995.04536,19727.27948
BTC,07/09/22,19714.25409,19748.41867,19864.66786,19614.52343
BTC,08/09/22,19655.43758,19803.91175,19840.22451,19487.16941
BTC,09/09/22,19814.03673,19516.70351,19829.33432,19428.68973
BTC,10/09/22,19753.13268,19740.03594,19780.33762,19722.85261
BTC,11/09/22,19649.25406,19811.33927,19943.84911,19566.91846
BTC,12/09/22,19729.73149,19653.99735,19752.21277,19400.30703
BTC,13/09/22,19799.91911,19631.79857,20024.96427,19346.72635
BTC,14/09/22,19635.63835,19876.32703,20189.73029,19280.15453
BTC,15/09/22,19851.64313,19518.71138,20101.49103,19475.71244
BTC,16/09/22,19754.33982,19880.20702,19919.31744,19685.50585
BTC,17/09/22,19716.02419,19738.39862,19850.19804,19671.24461
BTC,18/09/22,19642.54467,19861.14562,19906.70299,19595.4382
BTC,19/09/22,19662.98101,19715.18589,20037.08635,19598.30386
BTC,20/09/22,19738.17908,19464.83018,19911.2721,19280.32951
BTC,21/09/22,19625.36162,19762.63258,19846.03138,19474.8579
BTC,22/09/22,19610.73941,19735.70533,19771.33488,19503.59491
BTC,23/09/22,19727.11335,19595.31305,20016.34087,19554.12578
BTC,24/09/22,19827.4855,19809.12383,19918.37737,19768.11311
BTC,25/09/22,19737.57822,19895.09825,20055.84703,19500.94615
BTC,26/09/22,19697.44483,19890.5781,19931.36713,19671.50016
BTC,27/09/22,19610.8858,19711.99897,19744.78893,19509.47371
BTC,28/09/22,19421.72752,19721.90943,20134.67372,19226.73087
BTC,29/09/22,19635.95865,19305.34151,19751.11678,19024.62389
BTC,30/09/22,19404.18958,19742.11152,20163.40882,19273.54777
BTC,01/10/22,19442.56899,19404.30233,19659.39564,19158.78588
BTC,02/10/22,19249.16592,19369.70336,19525.68351,18956.59281
BTC,03/10/22,19438.34689,19281.37528,19526.6803,18892.07336
BTC,04/10/22,19246.68224,19359.83005,19480.64325,19199.93742
BTC,05/10/22,19344.57737,19291.34008,19421.4248,19202.3145
BTC,06/10/22,19417.71046,19458.63561,19464.36823,19368.59723
BTC,07/10/22,19412.86074,19315.42049,19485.02233,19311.36485
BTC,08/10/22,19491.41737,19394.38563,19539.19426,19257.30785
BTC,09/10/22,19577.86048,19539.08427,19704.24408,19474.73474
BTC,10/10/22,19596.23393,19547.51768,19684.7516,19505.23781
BTC,11/10/22,19701.72029,19530.33546,19893.58936,19412.87563
BTC,12/10/22,19593.28074,19641.43373,19648.7643,19579.34681
BTC,13/10/22,19653.96101,19621.37687,19779.59977,19589.15204
BTC,14/10/22,19648.56738,19585.4517,19687.3496,19361.23425
BTC,15/10/22,19867.47486,19737.08886,20050.38137,19652.25471
BTC,16/10/22,19867.51386,19982.24328,20139.31743,19802.21843
BTC,17/10/22,19843.4942,19828.10705,19929.34436,19695.06502
BTC,18/10/22,19836.6253,19729.40751,19962.88039,19579.50109
BTC,19/10/22,19962.93597,19895.95705,20074.15378,19809.03992
BTC,20/10/22,19860.41894,20028.73544,20112.46209,19704.29104
BTC,21/10/22,20131.22268,19919.70313,20227.22497,19417.40201
BTC,22/10/22,20276.80901,20112.46047,20678.16861,20093.98333
BTC,23/10/22,20279.87862,20329.82527,20499.75858,20273.00893
BTC,24/10/22,20264.69337,20345.40145,20381.74869,19965.09299
BTC,25/10/22,20301.40889,20232.47325,20455.91647,20117.84581
BTC,26/10/22,20246.24133,20180.09582,20375.97628,20066.04055
BTC,27/10/22,20293.41393,20347.86471,20545.63046,20241.86566
BTC,28/10/22,20345.74969,20323.49541,20409.55969,20249.69402
BTC,29/10/22,20361.48537,20265.19236,20490.35576,20102.22529
